Rank,Player ID,Player,EX Rating,Charts Rated
51879,CLT504swQXode9ElBkLHecgPEiD4,Soju,2.110,4
51880,CLOboYpsxxEKReM9eFOjrS4dVr4X,Legendary,2.019,1
51881,CLLB6dVoYWBO8sNryv7Xj1tYwQZx,Doug,3.630,33
51882,CLHDxcFP32DeIq96VfmfIv6zBQDk,Noba_Fall,4.062,38
51883,CL7SCQscKrOzCfP4EeoEKN8Bak8r,Shrinn,2.153,6
51884,CL5SGZV8BZ7qkKe99X9V6PduDWcx,Seilorks,2.420,8
51885,CKzZcrB9BBbgnj5yZHV4baIW16uy,Hasigao,3.258,25
51886,CKzPa0eaoHEuEEG3IDazzyb8pDsv,PapaÓs-o,3.516,37
51887,CKtR5F2UgDYlUGaqQQ03kTsVFMED,toomanynames__,4.692,99
51888,CKr6oPGP0nv4yKzvaXYNocL4hA8M,Sombody,3.927,43
51889,CKpfLv1GmkeZiPeFxrN7guEBW0ED,snek8706,2.615,6
51890,CKiQLDPjc7lWqW8nQHwN12TYnfyF,thebatfox,5.045,90
51891,CKgCdDMTgpVwSpRqjDQiIYkDUCvE,Bu,2.073,2
51892,CKXT56tJ86W5L6wwgl7sQGhZAqfU,RDWDDNG,2.635,18
51893,CKQAZ2XqHbSq0uDRt6pjd8TAqdv5,FriendoFrogz,2.169,5
51894,CKFpwEd1C2Z8ixB294uxfJxpZk2E,Swift,2.221,5
51895,CKAhfxiWOZTSQHkXmotdDMaLoVc4,NoreMac,3.037,20
51896,CK41klmPmZIXdFyvNNq5Ze9Urkkd,applesauc,2.034,2
51897,CK3qbGpPdpnS55ICFtBAr5qveAyt,Axannn,2.504,15
51898,CK1ZmJd7fQEJhL6eW8VrcTSKoK0o,The Pie God,2.460,7
51899,CJs3GOMFPdtNaPI21FVjmwjm9Dzl,StefyBoy,4.075,79
51900,CJrmWR3qZZeFKH3GQsCT23y6tXCC,polar,2.012,1
51901,CJkHV10OrsXhAcX4GOPCi0UtZjAo,Ninjxx,5.195,121
51902,CJjtAL4ycW0JYB2dmVnNktRzZAZZ,VexedYvette,2.085,4
51903,CJfhV0qs5ASMSyRODqe0jy9ySX8l,Kipuri,2.091,6
51904,CJcHLkRXZAQAh8hipJTiAQso1RP1,hdogkui,2.327,8
51905,CJafTutCADH5TbukGswCdf3a33l6,Davis,2.094,4
51906,CJSbCmdNsLtviK7h2AoM4tKDpxaO,Arty,2.282,7
51907,CJRcK054o7fSYboIPr8ZegsbzMDn,Ramit,7.501,107
51908,CJNws818ykHPoq6WkEfCqvAs5Ncq,ArcticWolf243,4.936,52
51909,CJC6KboK3VYSXpyAejQV5aNRxEuP,Red,4.037,124
51910,CJ9cwGPpYMxQiqR6PgY3Y6jyiVKN,daddys games,3.429,22
51911,CJ7CQzxfuEiQhhklHPLdnDsiv014,Ren,2.787,10
51912,CJ2GUjHtRbns9gg8cfwHVquQaS77,Panana,2.060,2
51913,CJ21VEcwaNFpPXiPckPXH2hXAXN8,「 Voidrius 」,2.059,2
51914,CIwVam65BJG2G5mEiqQITW2avR5s,ELCHAPO,4.930,120
51915,CIsD1X26lpXIuDWPdt3hqfwFXAIh,Salamander,2.023,2
51916,CIrEfbAgCEQZpDZucXaXe7WgwVpq,Rebirthed,2.715,10
51917,CIpwmtD74w1XhqyyLW0wM5WSs8zK,DanSatan,2.007,1
51918,CIdlhPOYBdFrcdTpZ95fW0f8ZbxR,kenny16y,3.447,30
51919,CIcXN0trg0TR5WRTzWz7KaxOCixe,MJswegger,5.844,58
51920,CIY1Bf4MmNxy9HAGpCfYMYNAquha,the wetter cookie,2.021,2
51921,CIXSqd1nrSSGewA2BPUmk04mSvHa,THE ICE GUY,3.387,39
51922,CISnR5Bt2FGWxBDfYnxRkeAGociF,Arkrat,2.009,1
51923,CIQpYCTZG5a5BRZKYooRvlIlbOxj,imaperson,2.395,8
51924,CIPWQRbJVll2cWPSpjo5mlH2Z2zE,799979221,2.030,3
51925,CIHs29LVQswOIcM9uhEE5DF81avD,Goku,5.279,107
51926,CI9ugK0DK1J87Dgye5jqW3kyeFVr,SeaSharp,4.529,22
51927,CI7UyhB3r8NfPrjpkNcfo1I8cSjN,Gatorethan,2.254,4
51928,CI7IdndHOaKBh2Z7xtEn3L86py6H,alextearez,2.097,7
51929,CI4aKeYlEvGVH6zHbAmRxQ7Mj7YJ,6,2.089,2
51930,CI4GeGID5gHrUErhJ6XLCBMf49Xv,Melancholic,3.893,17
51931,CI0m7yPBkTk7dbTQuR2KuLPhchMY,TheBest,2.297,6
51932,CI0Qci08subX9rbwBSMBnI3Vs0Ek,SLO MO HIPPO,4.116,58
51933,CHyyJkFbL6Wnks665xPiNr7EQGuU,fingus gibbus gorpis maximus,4.128,57
51934,CHyO34MpXKR2qYNSjjS9g5ccOdkR,power123,3.023,14
51935,CHnjQXhCdNdTxZgtA6fQrESFHGpM,BlackBlossoms925,2.626,22
51936,CHhN8a677XRgXvwU0GZIeX0Siio9,EL:EL,2.102,2
51937,CHdudrZhLZBdaapBtkpzWnIcPucA,Kevinerino,3.684,27
51938,CHWd1sJkUXIhc7UZLdPyfqaGbPT3,Kodi.Cooper,2.300,5
51939,CHVQjgHMT4uIOa1NPX2sVnE397un,SaltyKudos,2.235,7
51940,CHSj9OKIAoW7aDeEe2IbO7DMkCa3,Jiga 64,2.185,3
51941,CHSY8mZDUdIwOpvvghsXwTOKRhrs,karma_10__,4.154,33
51942,CHLIdanj9sqh1D8ekL26TP5fv1LS,Jows,2.153,5
51943,CHILI9OTzthzS5xJhGtvbtGrkzJh,Nedyar10,2.187,4
51944,CHHdi9lpN8SEx0KncQaaxZ9R9BOJ,The Thew,4.308,58
51945,CHDyzzV7jvknBQPx9C9TqtqT2V92,Meryl,3.362,16
51946,CH1tsAuvPK0OZHaAQkAvPeq7PTH4,Isaia,4.433,70
51947,CGxTSLU7G8QpCYsyFkfmej7nK9o1,sammy_the_best__,2.140,4
51948,CGwSp7DjmnQY9FnUo2hBOQDRuBgg,Irisbow,4.398,22
51949,CGqCHpk0Ji2kjptMiMMbFParSQHW,Konod,2.115,3
51950,CGq8F9bYf859lN6wJwwsvAszV3gC,kotasan,4.807,40
51951,CGPuddTM4hh1xEKVvX3GqmVZqs4z,thatgoose622,3.526,20
51952,CGO8JphyCODx63nALDTWVHLP93fX,Chows,3.520,28
51953,CGHuhWQnVT4ozUMs8Hhd6qNrCSjf,GΔZ,3.894,30
51954,CGFNUpYHACeVlvdZ8KVOkUYqciTt,KDMos,7.760,108
51955,CG5uCdAALdqu4Fh8l58qI7wWqD3Y,DeGamer5,3.122,15
51956,CG1zNelhuixmPnYhEX1jdPcuLdVp,Twig,3.849,20
51957,CFsGIBQgZq37o6UPOMMZGnVSVjPj,amoom,5.213,159
51958,CFs2UxYHVgAb35onaCqJRaBbEFeZ,Rye,2.111,3
51959,CFr2kDlg2xMqFU3LuMDvybaaiNqf,JJhickles,4.341,136
51960,CFnt7GbZjtawtpFbLLfBghP8UPI8,Rulz_1002,2.316,8
51961,CFfGlSE1yRzPOtYCrLk3hpmb83Zj,catteraxe,4.420,28
51962,CFdFBSrLVA9kZ1lrytFU7tItz6Ao,MaxFusi0n12,5.297,75
51963,CFbyBjRuF4UAvC9zaNthIC2YOBmC,morgan of the devil,3.028,15
51964,CFbAD9NFaGgZQR2q5mOHkCsBTzYT,hectmen,2.034,2
51965,CFRgH9YQbUIfDJe5FIExOlwqMyky,velocirapture,4.622,105
51966,CFMonfWzAThEFguJjJQ5aUSwnCan,Mirthy,2.007,1
51967,CFLWYfm6whBTXOhKnDjg1GUkupuA,Dinonuggies,3.482,27
51968,CFHm3SQgBKUXakEyKhDvtPzv5i4f,Bricciboi09,3.930,18
51969,CFHXisSOUesTlKgHQjVjWMtetNNj,Christer953,2.628,13
51970,CFHOD9vBfbaz9BksLlN6ZpEXKNhS,Snow,2.054,3
51971,CFFJ1USObEs7GnykDuCP8IK44ktj,Mojo596,3.367,43
51972,CFEPDf1wGnOsmk7gdJDxxkBGPz8f,NarwhalCat99,2.806,17
51973,CFBGCchE1m7CL1ZRtfRFSU7Amn6z,MROJNY,2.036,1
51974,CF6DbvaGHVL34HKiPJvLA18MCikB,Kandalf,2.034,1
51975,CF3k3R8aGnLTc8uhxLjJBrf55Wbt,fineol,5.153,110
51976,CEzbDC4UAwrEZ6rSVDdH5UED5djz,prostoalex,2.738,14
51977,CEtLrrtzbaWvedUPebKzUWovsmVm,Just_Em,2.012,1
51978,CEps7BpIa2tbi2gSi6ENDhd5aiBB,Just_Facts_w_JJJ,2.515,12
51979,CEkt0vAXV4wkfmCEHwCkkGu66erU,EvilCashew83008,2.027,1
51980,CEiPcqRGuoBUkmLAwGFSO2uwKze4,lil stinker,2.134,4
51981,CEe7e9hChz1ZRcrqo1frvIn2I4Cd,pikmin 2,2.278,8
51982,CEcowCzZnCQFHCevr172sd1O9KzG,cynical,2.347,12
51983,CEWMWQJn3AB77C56C5gRd3F4k97v,Froggery,2.105,4
51984,CEW360ERVoUWaFoZFjGvT2xcRMot,noelle holiday,2.068,2
51985,CESAqeqPuBzF1UlG55x4L7zuqitj,smary,2.118,3
51986,CEPr2Ynr0lYRkvEtaLzAViJty7VP,melamineshark,2.923,12
51987,CEPHXc5WL3Tf55wOKh4SoR4rCc8Q,Graveeq,2.985,32
51988,CEDWazC5WtmL7BAKavuvxO2iir5J,BlueLight678,2.088,2
51989,CE63tJNc8VTl0OGZcOpGhNZmhm54,bharky,2.013,2
51990,CE4O1pMb1yXazEkL4MIpcsc0AEJa,Tubor_Jan,3.474,18
51991,CE2GxfVgEwFTWVQSuoRtSZX8d4jy,calstone RAITO,2.603,12
51992,CDvvhq7B7U19lGDGoMw4p4LmMux8,Hexmera,2.008,1
51993,CDt5hkTZhJB2xHmyg302bk2XkE29,Eon,5.361,144
51994,CDoAM5LPV8LF5aZvzey7wbxB6gD4,ZestyPro7,3.278,64
51995,CDnERFcdt1etiGvH1beBQrQcnqNP,vivi,2.689,11
51996,CDlWKF5XaidBch0zefWb2vgOt32h,NotEvenDuck,9.334,101
51997,CDjEYlzsNtBWXOKlEkR4XflZN2to,merccooper,2.039,2
51998,CDiOInCaKhGT6CT22UlVVnaGp4q6,Zyruvias,3.388,22
51999,CDgh7IjJDYTxmSzhfGTmqe5FHJPi,grubbierjewel,2.038,1
52000,CDf1LHEvNDIzpjUeUEiaLx7qTL3c,Monkey,4.237,308
52001,CDdePtzvAUmHNiSZ3aOff7YXtfku,hyubris,3.566,29
52002,CDYtQwt5SkIBSDjykJvpN05usCNi,CandyGhost077,2.587,9
52003,CDXjalENZpUcT6VtUihcPXnLyiEn,HyrulianAssassin,2.576,13
52004,CDP4E1MBREaBJwsBRJnydYk5p8fH,MutatedDragons,2.026,2
52005,CDP0t1yKCBVB4Vk2pmIsS9gwEHSr,Artifact,2.129,3
52006,CDOX48028JqICFTpypl4xGi2wn1u,Gavant,3.137,17
52007,CDORoZhqhu0DToR6jaWPYBvkZORy,benniferthepotato,2.053,3
52008,CDK7GLqL9fnVR6ysTzghSMsr9uFT,MAZMETEQJ,2.706,12
52009,CDHLFXAxinpTgVLeTTEwek1WBzhQ,Maki,2.100,5
52010,CDAAtnZzxjW4tiBzZSx9s4vvjgJb,Bren Sheenan,3.749,21
52011,CD6bjWBHABmHT5KHfIhZmAmgDbwd,Lena_Gmbh | Lena,2.203,6
52012,CD2SeUcveeucEpCgWdkrJmpZflX4,aksephi,6.388,114
52013,CD2RJwv9mcPKC1679Dknu0EuoBWP,Bearbearian,2.030,2
52014,CCxayJKyqzMidpv6arSWRHRcnKLc,AzerChase,2.750,14
52015,CCqE3rmunuOby7rEgdMEZFDjc6iV,blpry,2.269,4
52016,CCmEasgoq53wjYgAUZNJ7Ni2SuT3,MadPhoenix,4.290,98
52017,CCkifUVNXajEgGvy13Ok42fw7Gel,Icicle,2.379,7
52018,CCeaDSBgaLzGx2jv7fzfBGZ6QS3I,「EverStayx」,4.705,39
52019,CCcTMRRPCv0XQ8gPlVQSAcT9nQZn,solanin,3.104,46
52020,CCbDji3gzWe8fcIHZQ5eTUsv29SD,Pshykuu-REI,2.568,17
52021,CCZZXdTR9hmVOawea7XSWPAlNpMo,ShortstuffJoe,2.021,1
52022,CCQExrX1yQNMmVBYisgDMkC2EyMx,Garfield,2.028,2
52023,CCJTfzWdOulHpsn9yZGskomunTSM,Kaiji,3.758,44
52024,CC2cW2ajj9LSpmRAvcufuM8ulz9g,inse,3.988,78
52025,CC1L1aHBiLU1ud8bae3CiR4XxJ9L,Persona_The5,2.137,4
52026,CBxp2xT7j43wiRImnABDXof55eGl,DEWLIMAH,3.596,22
52027,CBwSFDzDqJuWxd1pJajppK4SuBNP,Nikolai,6.144,139
52028,CBlozYpqn7R2w00E660qdi2DafUa,Tsubasa143,2.085,2
52029,CBgwMylrVVtKU3YCspmlZhEUxOmP,Meatball,2.164,3
52030,CBeK7NYakylo9CCTQX16JQp7lM9W,Zlabe,2.032,1
52031,CBVrZjS1NREOiEZbbvg8Enk2rbh0,Neoneoz,4.036,44
52032,CBTQyA6kOKQ8NxwhAOWvMHfuyhVk,Five_Boats,2.168,2
52033,CBKgA2k9iJHwGWRWEQk9LoSPyzIh,pollo0648,5.236,108
52034,CBFySy1ElBS6iMlOFnJ62Cqttbgv,dan,2.626,11
52035,CBERB6Wg9fh47XXMHOObr6L7TOxY,State8Date,2.023,2
52036,CBDVoR0Yb30AzRMNmZtcmg14m90G,Alpine Escape,2.285,6
52037,CBBOXAyYqzNgItsgrcmNS2RMxpno,cold soup,3.005,67
52038,CB8PLPyFhjcxAtD578GmK8TDlWqg,Goro Marijuana,2.056,2
52039,CB4Oc9SoQGue1Ec9ZGLkhyujOyyB,Vloggmus Prime,2.426,13
52040,CB3qVGAb6cP2j5h4xmNyQclfx421,Tyrant in Gold,2.744,31
52041,CB3PweW7V08OB8Fj4nxEcuOXNArM,Mimaneneko,4.233,74
52042,CB3IaPUUVmfV9lbWz0TJQ5805ExO,RainMazerra,4.408,82
52043,CB2JyKty6IBc82MEKDL2EMIrVU9G,Swlo,3.070,17
52044,CAwWsd4o27Ajn0xHNIMLXWGiWsdj,extrabreadsandwich,2.821,14
52045,CAuuS0oGsxp1GVnEEvnPcFoGKHrw,Venusilegit,2.062,4
52046,CAn4cu5RsXgZWUwMvsspwkXdXWCd,Droxix,3.312,21
52047,CAiaZd0wqHH2cwoH0BtJuSSmfmdw,St3althy,3.343,12
52048,CAhr3KVYjWbTq3g0ZpJ3b2VftDXx,BearCanyons,4.089,83
52049,CAhWicTgVxEPmohhHbXuK4Qij3Y8,winning is not for me,2.936,16
52050,CAg1y9BOmM5l1UDpTBZ3TNgftl6p,Muffin,2.146,2
52051,CAQrtMvX2U2ZJc323bfQTrxqWve9,кшчк некарк,2.025,1
52052,CAJ8f2Kqm22ORWW9TuENNnlSv05U,Shiki,2.018,1
52053,CAIXENOsou71uWKi2z8ZzxRmzUoH,MusicMan1930,4.962,95
52054,CAGAOnFt137rZKGEEZRI0XPg5aEq,SirGator,2.138,5
52055,CAFtVkWXZJb6iWIgcwoDXBml05Br,rainwhat,2.214,5
52056,CACq1sbloawB16MjrK237PTto6DY,Qlje,4.254,33
52057,CACaEfQ97dLtzJOrrEdz19lMQD2D,Shadix,2.231,4
52058,CA7UuzcOtErIqb0b3YNsD9P5mnoH,evangeline,2.046,1
52059,CA2nCSJZy18GEr1pFgiWmBQLkLf4,Yutangolf41,2.692,12
52060,CA22Kh3QZJaeVG2Bx9BSezYzm9Lz,Your Stars Were Bad,2.225,8
52061,C9vXfQYr2snzzyau22mwfr5pnUO8,Sky Cherry,6.961,142
52062,C9rL4NPBP501E2gmTw62YQlsyqxJ,silliest,3.259,16
52063,C9mhe79A12YVaz7efUnhYvL5v2qZ,PoopIL122,3.770,27
52064,C9hjVPpFSyEuDgy9TiZBRIXffyDY,ガスコイン神父,2.569,13
52065,C9eTHOTxo7b2ylZjPNNZSckPMN9z,Cylipses,2.221,6
52066,C9bQDkL1WCTU5OlE4O4RxDZCTc1Q,the dumb one,5.810,202
52067,C9PbIHf6r03H1Y91TWgtWzC0EC4X,Coffeh,2.637,12
52068,C9KO1nKz8wevlXyqYoo6Ec4vdmR9,Little,4.551,48
52069,C9HIQ21SDdHIBs8BO6yt969RsIN9,Mortiis,2.099,3
52070,C9Gfep9qkaUaBtLs4UCSvCOYUElS,PineappleW,5.016,36
52071,C9A0OFevXxQTFjc6MAp1lTUZq5d2,ImWearingTants,2.189,5
52072,C95MFERk7xBlBtuBZBE47Ugh5iDp,Amgis,3.115,29
52073,C8wS7LZ9AsfXHdHLdlRzVnM1uFkc,DeviantCil,2.004,1
52074,C8wGcZS0EfRHoT1zQRPbQY6fHo9c,Burning Boulder,3.189,18
52075,C8qjPypfkR6dUysnpfIaisMr6153,juls.mc,3.205,40
52076,C8ik1H090QmArQagxT523liCOBWh,noic_e,2.508,12
52077,C8YbZ3CIbV0HqM1pBpmwAIQu7OvL,에피쿠우,2.110,3
52078,C8WcFATtWvTHJVndR1TnJYdOrrFZ,Goose27655,2.284,7
52079,C8ST6x9qfkBsFaa3zD6MMX2k9oMM,ShyKipp,2.852,19
52080,C8RvnW7Mra5JUvdcMIyVzYU5ZKOF,Heathcliffo,2.006,1
52081,C8PMXcpgwQ5AFVE06UE2sGPQ2YZ5,Прeзидeнт Pоccии⁴²,3.012,19
52082,C8LiytFtj5OhXAdNjdeHnJCsNsX9,Warrior751,3.647,32
52083,C8KzZuwrBLD9atBpsgzKZ9Nj3P35,Lordsfavor,2.087,4
52084,C8GNvk5BoKIYhWcyHcupn6hQjD4h,֎ Apollo ֍,4.069,41
52085,C7vckLrzqQvKGe8YGXMED6PcK8Lv,RandomRipper,4.549,53
52086,C7uoz1SbxUTNRKXF7lWAS5P2s70V,Melody,3.492,25
52087,C7kGy21AC8KSdoTCsmpYlfHY7mJs,Azurwolf,3.261,64
52088,C7jkGrOng7O1pIvB60kRmMxMSJiB,appleweez,2.003,1
52089,C7ef57Z3TG8cbpQs2Q9fBDLAZeIB,auxik,4.073,81
52090,C7Zja82ND4lS3fsOSAu3vo9BvMGI,TheSimplePotato,2.859,12
52091,C7WoRqValIPPCnHpQwSctQ5waLic,Dray,3.503,52
52092,C7UvpDMhH3VzHW0dl4Neob6bewaa,Chendaneko,3.574,20
52093,C7Oo9j64N4vvjVTMbPfstHqIMIsH,chickem,4.368,40
52094,C7NX9VnvVJCQUN55VtKQeR6ZikH5,purupuru227,2.995,21
52095,C7M0NBlhwfpc3YskvQJcuGLiFUWH,Val(-kyrie),2.025,2
52096,C7Lxi2wYPEZJM60GuTf0BcqIpGJ5,Rotjaw's Chew Toy,2.366,8
52097,C7JwkGDsH5HKxVmeuIitRvESX6ZH,cheuellean,2.070,3
52098,C7FPygMtbeCCBQH5I1jfnNX1YYqy,Quintet Queen,4.290,62
52099,C7CwgDRQBEMt7ml59AiJP26Lcdqv,Velen,10.878,256
52100,C79thico6CCBtbuxYY89kyUkcrRQ,PopBro,2.914,19
52101,C75X6Ygqd3SBR7s9YLOLKG45sUcD,lazgbanks,2.005,1
52102,C6s4IXsfgpVcT2SXnUcvnglWEios,Zyxrem,2.156,8
52103,C6m9i1l0C3bqeLyCbfaFmkpoDMtj,SansThen7,2.317,5
52104,C6kc68od1t0VmiL7iMriLy002jxZ,Nashiran,3.988,43
52105,C6jasIZosWcA1MYoMAg3U2GUjLFM,Ashvelt,3.169,16
52106,C6gFPms5kf2Rufyq4KAcYpxzcLed,_ERROR_,3.934,23
52107,C6eU3q66tHhai7KGpQM2ASSgFjNT,ExiledToast859,3.181,13
52108,C6YThJH9sjJorjlaigcN3Zo6xvMX,salxan,2.004,1
52109,C6YLk2BIFQ9BONN8oM1sHyz2Ur3Z,ssuper100,2.290,10
52110,C6OV6YVHILqCATYhXtT7QTPjPlqv,Kreky27,2.018,1
52111,C6NpL0ujhfXAgtHts6mRWsLo9Wzn,Flame_The_Cat,2.122,2
52112,C6AFfPDIU6vNEGfJMeOP51snJNdz,Kosmische.Torte,2.013,1
52113,C69jenvLHkCYlpZJx0qt85cL0Yig,eviltwink@yahoo.cum,4.279,71
52114,C68d6kgKCkMUMRAzBvnjoq5ttauS,Inumaine,2.534,7
52115,C612qfoi1cE2RBcGpPJYNc7nYlDQ,Agent_Mandark,2.134,5
52116,C5uxqBA5InpgqqsJAIcGRF6EtC7Z,GhostsShade,2.808,11
52117,C5kvNW0Woa7p6gmXlavuDwq7jf0Z,lorialis,6.276,101
52118,C5jyEWgXtn9FDtF0i0nOFcQN1d0z,Thugoona-Blue,2.046,2
52119,C5j995oezkSrT8P5Lt7oHcHv3eHE,Poco's Wife,7.120,321
52120,C5iWQ7pJKtCkDs1hmmVmHr4ChHCM,snailsentpie,2.509,9
52121,C5dk7SHRXhl50ik6ie2f7Ss1CeSQ,UnwantedParadigm,3.498,29
52122,C5VypN0wSdHkjKteuGVwLPFRa5gp,altmanq,3.386,55
52123,C5VUiTqpQQBIKawHW8etrTEVMolr,lickmybigloopsX,2.139,5
52124,C5QjLUgwcJWQURoOpbzxzZN3bIue,La Leanita,2.024,2
52125,C5MZZHYBcUpJxnCauUNqliCC7VHv,phood,2.349,6
52126,C5FVW4pX8MIyuBcQZkAAmyleySz3,Slurp_Jan,2.092,4
52127,C5BLu6FTnZI53KB2r88borqW1uoO,ui,4.004,55
52128,C5Aqvr97lusSmnyYyEYMeRjOThpm,ThanatosMars,3.218,47
52129,C5A6P8Fuy8FFhxmjy6F9w4ayW5Tw,mikegedo,2.007,1
52130,C58WKwq4EfRUn1hm8yH0kMY12tFf,RosaAstraea,2.243,3
52131,C58CHef5YwMwn6JApxKdxZGpPVHY,Taboo,2.107,2
52132,C534NkCbZ3Owo6l8aRVjVK5EM9IX,BEE-2BU-3,2.008,1
52133,C534ECjlWykysodayfPh96REbkWU,BoiRoast,2.286,9
52134,C4vseZJpDuVGr5g3j0qZuwYNfONy,neon.in.veins,2.343,7
52135,C4tipBWcSFvCTWSOFm38djiqNQfb,Eidolon,4.117,83
52136,C4qbt7QOIGg6KQVcpN2twrC2yyw8,KnightlyFrog,5.430,221
52137,C4op1GPyImyapwL3C0iy64DOYcLZ,PickledLenin,2.389,14
52138,C4odohvwFYCl3pUKUZLuWgBN7Xdz,mygoal9535,3.579,31
52139,C4o9VGLyPOoT9AlHYPgdxS8QY1xV,Soggoboggo,2.091,3
52140,C4hiqAP48SXySArFAA166tm4zs2g,Bixbound,6.571,128
52141,C4eP6pZhidiFvdUBWUaYvBiiexpA,Bookie,4.230,52
52142,C4duFOVmAd4fgHUXIoLY2ir6L684,Knightlykitty,2.345,7
52143,C4UojCUYC7GhIWbktPQQkRhhQtPH,I belive in tomboy supremacy,2.044,2
52144,C4H90BthYMNJlr64BgMKPlqdbozc,Paze,6.485,93
52145,C3z7UBDmi6UlvUUoTpULpfTTxT5z,Haxl,4.500,58
52146,C3xgAcF2F6KT44LoiN7YlMnt1yCR,Zeromisu!,5.155,93
52147,C3uxKopkfdt5kKNLlWmPciwL15ec,Gandalph,3.095,22
52148,C3nviXYqsD7bIzRFhhMxD0AcJYGG,Void,2.004,1
52149,C3m70ECBgKTBjbRJRSVTSu46lehr,xan,2.153,7
52150,C3ja4g2AL9QSmKQ3rurJlII7juC5,bubble pop electric,3.702,54
52151,C3hFRVOxcUhq9hrGcEzDEXjf4Lv4,LaeJago,3.178,49
52152,C3VloTGjfeezbJqhTntNmPurWHBv,Anniedonia,2.090,4
52153,C3QvQsbinhjJRMm5IxEaJm5KYcy7,Taliek Nara Shyna,2.123,3
52154,C3QLor5TWrdtxKuK0G9BOaazLkzF,Phoenix the Cat,4.866,103
52155,C3PaX2TZk6YVKWQNuxfKLZsIBdXi,Still In Beta,3.800,33
52156,C3OrjlSPv0E6TY16oT0pcG4EMrZu,Indigo Dancer,2.060,2
52157,C3IEfUCfWAnNSRrQZ5HVpBXC3a6c,Killer1066,2.587,19
52158,C3Ggc5wzs6vRgq5Z4fWqItwDBG4L,eioieoe,3.832,26
52159,C3Ctm3At0t6nOGUWrcMzplXW09dG,Bibibo,2.093,3
52160,C36knrwEUOL7spFhoam7tE55tlZ6,rory nyte,2.127,4
52161,C336J91aFWAEjlT5RrdHJZu4T9s4,Bemoney420,2.740,13
52162,C2yedJBPTeBDYciHAJKYV4MDptKE,Sagun,4.102,82
52163,C2xZrOlmvVhRQ49F23iOVD1BiDJM,josephgsloan,2.109,5
52164,C2vCPcSOLDaMQoZycMSsiq7rdFGB,Chamuco665,2.751,18
52165,C2uVpBZtNl2VIml8GODPGpJAp8e8,james,2.118,3
52166,C2uO2DH0hioukBmUP5ErXuRqt33D,evan online,2.430,18
52167,C2qeBcMQONn8b6yfZO2RVwXjDhfx,karbohidrat,4.129,17
52168,C2mXemXPSMZCm2XMXo49GQTX5xXQ,jasris,2.205,6
52169,C2hwTW5LrpfweEKD28dpxgPkb5X4,mah-lain,4.434,82
52170,C2hoIK4UcUAXeobIdXTVxFZkzoxp,ultii willow,2.018,2
52171,C2WqowQ9JkDGvx38MYKNF8u7VLVS,Ventrails,2.027,1
52172,C2WBgrxX8qOf9YQcvu6ZCWi6Z9hZ,Theodore Rizzevelt,4.494,54
52173,C2VbhylQhjNTLoC0PnSusVYsoGjk,Sp_ChronoM,3.388,27
52174,C2VANxJDzHzk1HBbYOglDG2oiK20,UN,3.528,31
52175,C2UGnZv7I0pSHMWVQvPP4wANEwn5,Ouclid,3.277,29
52176,C2TwNj2GBy2SLaacj4MamWvFmCG0,Go Birds Dickhead,2.329,5
52177,C2NMXzbcOxTeETWU10oXxAJWebOW,Memorii Keeshond,3.691,21
52178,C2IU5Z9C9ttSosqM1hoosjNsWIi0,Wunder-Jack,3.223,48
52179,C2F93FCooCZkBT5j5QwxbxIekTYk,2Ws2Ls,3.585,21
52180,C2EcjwTHeScVv770B7G17rvxB51d,Catalyst Cosmos,3.064,19
52181,C2E5ilMsCb9AI2RiMZXY0wJIANyh,The Secret 3rd Option,8.864,141
52182,C2DBbldYOiqjyZJh0bNIRGPZVfkf,Angry Fluffy Chick,3.002,16
52183,C2CWTA7RkUhSS1bXD1J4Mi0k4lPi,OsiriaRose179,4.578,86
52184,C26dwB9Urq5kx50QcLkOacccvTtV,toyoochan,2.045,2
52185,C1tFdHwz7v5mbnl9DiRq1WUImpfw,Viht,3.484,25
52186,C1qarfFqMnWiNtDobHaEr8m1Pi2R,smashy,3.000,9
52187,C1phe86xhEegHH8BZTVqDia3UiPG,girl bass player,3.940,25
52188,C1oA3aT68GV0xUwFsoHBvYAmchHd,RoseyNekoha,2.309,10
52189,C1hiCR3Z1zwcqyAojEnJJyWaSTrt,Mage,2.231,4
52190,C1di5rlw8ctZzZA5hZP2ehUmng44,eValCat,2.778,13
52191,C1ZTIIpqMSmk3UGhVk6Tx05UNIG8,Field,2.557,11
52192,C1Yhzmrz3faM3dVIWDviE12dQk7U,TurboZzzz,4.153,70
52193,C1TYqwNkCGSiz1kVRgAeCrEvRNtt,gmaxjayden,2.340,11
52194,C1OEQAjIoC7WKDPGZrWmtP2kJOeS,zohan2011,2.641,17
52195,C1MwxEVZOjqb3sTNLv4RCfQJm74Q,Clay_kk,2.721,40
52196,C1DUsYiKUZVwKuDlAEucxCJCwnsN,Surge,2.027,1
52197,C1DTFO0VgA2k9s1ut40lTh4aml08,itzDAHN_TAY,4.498,145
52198,C19z95YV46hu3XR0sStH7myO8fq0,Bisawseome,4.541,71
52199,C15pPzYJ2H66HRbjlqPJp8TeuUZC,KAAEN,2.018,2
52200,C13nbT8wDX6gzA2TzbQSqLCPAuQx,ThatDoesNOTRock,2.210,5
52201,C0xA45mX1xQeXAEDpdbh9Pik8axN,Mestari kana 95,5.061,131
